Date sza RS Irradiacio
yyyy-mm-dd deg W/m2 J/m2
-- mitjana mitjana total
2011-01-05 71.96 241.20 6801774
2011-01-06 71.85 173.48 4892124
2011-01-07 71.74 82.70 2332092
2011-01-08 71.62 250.63 7067700
2011-01-09 71.77 160.31 4616898
2011-01-10 71.64 334.13 9622854
2011-01-11 71.78 313.11 9205416
2011-01-12 71.63 130.52 3837378
2011-01-13 71.48 233.23 6856998
2011-01-14 71.33 315.95 9288852
2011-01-15 71.17 325.28 9563154
2011-01-16 71.00 323.90 9522732
2011-01-17 71.10 312.81 9384216
2011-01-18 70.92 311.66 9349848
2011-01-19 70.74 220.40 6612018
2011-01-20 70.55 344.37 10331022
2011-01-21 70.35 272.75 8182518
2011-01-22 70.15 349.25 10477410
2011-01-23 69.94 342.96 10288656
2011-01-24 70.02 348.19 10654668
2011-01-25 69.80 350.29 10718922
2011-01-26 69.87 353.80 11038416
2011-01-27 69.65 257.93 8047308
2011-01-28 69.41 120.51 3759912
2011-01-29 69.18 213.48 6660480
2011-01-30 68.94 163.69 5107170
2011-01-31 69.00 194.28 6178212
2011-02-01 68.75 382.73 12170700
2011-02-02 68.49 388.42 12351912
2011-02-03 68.23 149.78 4762890
2011-02-04 68.28 382.88 12405252
2011-02-05 68.02 381.02 12344952
2011-02-06 67.75 394.93 12795726
2011-02-07 67.79 401.26 13241640
2011-02-08 67.51 395.20 13041726
2011-02-09 67.23 408.88 13493166
2011-02-10 66.95 412.25 13604298
2011-02-11 66.66 369.55 12195210
2011-02-12 66.70 407.92 13706208
2011-02-13 66.41 354.01 11894772
2011-02-14 66.44 110.53 3780030
2011-02-15 66.14 258.84 8852208
2011-02-16 65.84 389.66 13326204
2011-02-17 65.54 202.48 6924876
2011-02-18 65.23 451.06 15426120
2011-02-19 65.27 312.65 10880112
2011-02-20 64.96 468.64 16308846
2011-02-21 64.64 291.41 10141188
2011-02-22 64.67 271.34 9605340
2011-02-23 64.36 344.39 12191256
2011-02-24 64.04 387.55 13719300
2011-02-25 64.07 425.97 15334746
2011-02-26 63.75 409.34 14736414
2011-02-27 63.43 330.78 11908248
2011-02-28 63.11 453.56 16328328
2011-03-01 63.15 527.75 19315764
2011-03-02 62.82 428.76 15692784
2011-03-03 62.86 255.41 9501168
2011-03-04 62.53 392.67 14607162
2011-03-05 62.20 361.34 13441728
2011-03-06 61.87 486.46 18096258
2011-03-07 61.55 485.38 18056286
2011-03-08 61.22 524.67 19517814
2011-03-09 61.63 479.87 18426954
2011-03-10 61.31 514.01 19738104
2011-03-11 60.98 451.96 17355324
2011-03-12 60.65 142.26 5462646
2011-03-13 60.32 479.19 18400992
2011-03-14 60.37 203.33 7929714
2011-03-15 60.04 146.49 5712942
2011-03-16 59.71 121.90 4754160
2011-03-17 59.77 208.36 8251188
2011-03-18 59.44 476.13 18854808
2011-03-19 59.12 560.96 22213818
2011-03-20 59.18 555.97 22349994
2011-03-21 58.85 471.93 18971640
2011-03-22 58.53 361.64 14537796
2011-03-23 58.21 574.06 23077206
2011-03-24 57.88 572.14 23000058
2011-03-25 57.56 313.68 12610044
2011-03-26 58.04 376.27 15577404
2011-03-27 57.72 340.14 14081832
2011-03-28 57.40 473.52 19603770
2011-03-29 57.08 280.24 11601744
2011-03-30 56.77 481.10 19917600
2011-03-31 56.46 391.54 16209894
2011-04-01 56.55 507.46 21313452
2011-04-02 56.24 572.51 24045498
2011-04-03 55.93 240.56 10103694
2011-04-04 56.04 406.50 17316906
2011-04-05 55.73 577.55 24603834
2011-04-06 55.43 605.28 25784880
2011-04-07 55.54 594.46 25680780
2011-04-08 55.25 599.89 25915446
2011-04-09 54.95 607.04 26224332
2011-04-10 54.66 286.05 12357336
2011-04-11 54.36 414.16 17891604
2011-04-12 54.07 623.95 26954448
2011-04-13 54.63 597.75 26539986
2011-04-14 54.34 372.70 16548054
2011-04-15 54.06 581.59 25822656
2011-04-16 53.79 544.86 24191880
2011-04-17 53.51 494.78 21968052
2011-04-18 53.24 641.60 28486860
2011-04-19 53.39 441.42 19863822
2011-04-20 53.13 381.42 17164038
2011-04-21 52.86 341.84 15382830
2011-04-22 53.03 382.54 17443992
2011-04-23 52.77 158.64 7234180
2011-04-24 52.52 391.31 17843892
2011-04-25 52.27 325.97 14864280
2011-04-26 52.45 535.73 24750744
2011-04-27 52.20 627.51 28990734
2011-04-28 51.96 247.82 11449440
2011-04-29 51.73 409.12 18901506
2011-04-30 51.49 305.29 14104422
2011-05-01 51.26 395.28 18262000
2011-05-02 51.47 244.47 11441346
2011-05-03 51.25 393.37 18409758
2011-05-04 51.45 581.04 27541356
2011-05-05 51.24 377.89 17911758
2011-05-06 51.03 301.74 14302350
2011-05-07 50.82 47.14 2234214
2011-05-08 50.62 345.23 16363788
2011-05-09 50.42 537.65 25484712
2011-05-10 50.22 640.83 30375198
2011-05-11 50.03 452.30 21438838
2011-05-12 50.71 304.03 14775798
2011-05-13 50.53 297.63 14464656
2011-05-14 50.35 359.60 17476394
2011-05-15 50.17 669.98 32560998
2011-05-16 50.00 634.96 30858954
2011-05-17 49.84 527.91 25656408
2011-05-18 49.67 294.88 14330928
2011-05-19 49.52 418.85 20356284
2011-05-20 49.36 359.76 17484240
2011-05-21 49.21 334.06 16235382
2011-05-22 49.07 482.74 23461188
2011-05-23 49.37 552.35 27175404
2011-05-24 49.66 589.80 29371890
2011-05-25 49.53 540.96 26939868
2011-05-26 49.40 395.53 19697274
2011-05-27 49.28 344.56 17158878
2011-05-28 49.16 655.95 32666070
2011-05-29 49.05 533.03 26545063
2011-05-30 48.94 292.20 14551788
2011-05-31 48.84 400.48 19943820
2011-06-01 48.74 591.59 29461092
2011-06-02 48.65 226.13 11261334
2011-06-03 48.56 270.17 13454346
2011-06-04 48.47 179.18 8923296
2011-06-05 48.83 247.91 12494787
2011-06-06 48.75 246.77 12437442
2011-06-07 48.68 175.86 8863506
2011-06-08 48.62 258.38 13022536
2011-06-09 48.55 382.09 19257294
2011-06-10 48.50 178.50 8996448
2011-06-11 48.45 469.44 23659968
2011-06-12 48.40 429.80 21662094
2011-06-13 48.36 424.71 21405617
2011-06-14 48.32 594.53 29964096
2011-06-15 48.29 471.61 23769144
2011-06-16 48.26 303.92 15317532
2011-06-17 48.24 395.81 19948962
2011-06-18 48.22 570.99 28777734
2011-06-19 48.21 666.26 33579342
2011-06-20 48.20 654.53 32988474
2011-06-21 48.19 322.80 16269270
2011-06-22 48.19 478.67 24124980
2011-06-23 48.20 471.42 23759653
2011-06-24 48.21 645.40 32528082
2011-06-25 48.23 666.11 33571998
2011-06-26 48.25 629.30 31716558
2011-06-27 48.27 654.46 32984538
2011-06-28 48.30 470.69 23722968
2011-06-29 48.34 447.04 22530768
2011-06-30 48.38 645.70 32543100
2011-07-01 48.42 660.16 33271896
2011-07-02 48.47 547.99 27618810
2011-07-03 48.53 423.57 21347964
2011-07-04 48.59 278.24 14023164
2011-07-05 48.65 638.64 32187234
2011-07-06 48.72 441.94 22273902
2011-07-07 48.79 593.08 29891424
2011-07-08 48.43 618.77 30814620
2011-07-09 48.51 506.78 25237788
2011-07-10 48.60 523.17 26053758
2011-07-11 48.69 516.71 25732386
2011-07-12 48.79 302.97 15087882
2011-07-13 48.89 415.18 20675970
2011-07-14 48.99 308.01 15338724
2011-07-15 49.10 641.04 31923606
2011-07-16 49.22 473.98 23604126
2011-07-17 49.34 288.50 14367132
2011-07-18 49.46 573.74 28572300
2011-07-19 49.59 583.04 29035607
2011-07-20 49.72 645.42 32141952
2011-07-21 49.43 464.20 22838550
2011-07-22 49.13 311.83 15155148
2011-07-23 49.28 663.74 32257806
2011-07-24 49.43 568.84 27645786
2011-07-25 49.58 263.44 12803160
2011-07-26 49.74 236.54 11495772
2011-07-27 49.90 379.29 18433392
2011-07-28 50.07 483.27 23487024
2011-07-29 50.24 512.37 24901092
2011-07-30 50.41 528.49 25684422
2011-07-31 50.59 593.70 28853826
2011-08-01 50.34 629.82 30231408
2011-08-02 50.09 529.89 25116636
2011-08-03 50.28 324.87 15398766
2011-08-04 50.48 528.43 25047426
2011-08-05 50.68 251.87 11938495
2011-08-06 50.88 411.09 19485450
2011-08-07 51.09 144.32 6840676
2011-08-08 51.30 428.52 20311920
2011-08-09 51.51 619.85 29380656
2011-08-10 51.30 642.66 30076386
2011-08-11 51.52 634.29 29684892
2011-08-12 51.31 601.24 27777108
2011-08-13 51.54 326.92 15103921
2011-08-14 51.77 363.00 16770390
2011-08-15 52.01 457.42 21132642
2011-08-16 52.25 595.69 27520866
2011-08-17 52.06 555.75 25341990
2011-08-18 52.30 444.41 20265096
2011-08-19 52.55 601.06 27408528
2011-08-20 52.80 544.59 24833250
2011-08-21 53.06 597.58 27249474
2011-08-22 52.89 547.29 24628032
2011-08-23 53.15 579.34 26070156
2011-08-24 52.99 369.29 16396272
2011-08-25 53.25 451.23 20034566
2011-08-26 53.52 252.53 11212362
2011-08-27 53.79 614.75 27294762
2011-08-28 54.07 588.35 26122542
2011-08-29 54.35 519.00 23043474
2011-08-30 54.21 491.09 21509874
2011-08-31 54.49 372.98 16336668
2011-09-01 54.35 515.91 22287342
2011-09-02 54.64 516.71 22322082
2011-09-03 54.93 168.58 7282710
2011-09-04 55.22 217.83 9410394
2011-09-05 55.10 412.41 17568492
2011-09-06 55.40 576.56 24561414
2011-09-07 55.69 569.97 24280560
2011-09-08 55.99 562.89 23979252
2011-09-09 56.30 558.19 23779086
2011-09-10 56.60 511.93 21808020
2011-09-11 56.09 378.90 15686490
2011-09-12 56.39 558.21 23109858
2011-09-13 56.70 472.64 19567278
2011-09-14 57.01 503.00 20824215
2011-09-15 57.32 390.38 16161820
2011-09-16 57.64 325.29 13466940
2011-09-17 57.55 437.73 17859516
2011-09-18 57.87 140.37 5727144
2011-09-19 58.18 539.62 22016514
2011-09-20 58.50 530.22 21632970
2011-09-21 58.42 510.32 20514882
2011-09-22 58.74 275.04 11056530
2011-09-23 58.67 345.18 13669008
2011-09-24 58.99 186.77 7396110
2011-09-25 59.31 458.78 18167556
2011-09-26 59.64 520.13 20597154
2011-09-27 59.96 322.61 12775434
2011-09-28 59.90 399.68 15587472
2011-09-29 60.22 427.11 16657146
2011-09-30 60.16 506.11 19434756
2011-10-01 60.49 507.28 19479396
2011-10-02 60.81 502.63 19300950
2011-10-03 61.14 494.96 19006326
2011-10-04 61.09 501.42 18953760
2011-10-05 61.41 489.78 18513504
2011-10-06 61.73 436.41 16496394
2011-10-07 62.06 328.12 12402780
2011-10-08 62.01 471.75 17549070
2011-10-09 62.34 457.48 17018130
2011-10-10 62.29 472.48 17292882
2011-10-11 62.61 470.55 17222022
2011-10-12 62.93 466.33 17067708
2011-10-13 63.25 463.99 16982196
2011-10-14 63.57 463.99 16982148
2011-10-15 63.54 420.32 15131676
2011-10-16 63.85 455.47 16396812
2011-10-17 63.81 446.63 15810666
2011-10-18 64.13 424.41 15023958
2011-10-19 64.44 355.98 12601761
2011-10-20 64.75 457.06 16179786
2011-10-21 64.72 435.23 15145872
2011-10-22 65.02 425.59 14810424
2011-10-23 65.33 283.08 9851260
2011-10-24 65.29 71.26 2437132
2011-10-25 65.59 257.27 8798754
2011-10-26 65.89 390.30 13348332
2011-10-27 66.19 65.11 2226816
2011-10-28 66.15 91.85 3086232
2011-10-29 66.44 143.57 4824060
2011-10-30 66.73 254.19 8540940
2011-10-31 67.02 361.15 12134634
2011-11-01 66.98 77.87 2569842
2011-11-02 67.26 111.98 3695364
2011-11-03 67.53 25.82 851937
2011-11-04 67.49 82.98 2688647
2011-11-05 67.76 124.47 4032786
2011-11-06 68.02 176.62 5722488
2011-11-07 68.29 385.10 12477246
2011-11-08 68.24 367.89 11698968
2011-11-09 68.49 362.83 11537970
2011-11-10 68.74 177.95 5658744
2011-11-11 68.99 336.40 10697604
2011-11-12 68.93 232.62 7257864
2011-11-13 69.17 167.50 5226138
2011-11-14 69.41 235.45 7345962
2011-11-15 69.64 57.77 1802298
2011-11-16 69.56 220.29 6740994
2011-11-17 69.78 250.53 7666110
2011-11-18 70.00 239.82 7338360
2011-11-19 70.21 326.06 9977460
2011-11-20 70.42 159.14 4869756
2011-11-21 70.62 229.81 7032066
2011-11-22 70.53 214.99 6449760
2011-11-23 70.43 302.04 8879856
2011-11-24 70.61 324.32 9534912
2011-11-25 70.79 323.30 9504900
2011-11-26 70.97 314.49 9245964
2011-11-27 71.14 312.29 9181278
2011-11-28 71.30 308.66 9074478
2011-11-29 71.46 308.59 9072672
2011-11-30 71.61 306.37 9007248
2011-12-01 71.48 293.77 8460690
2011-12-02 71.61 211.79 6099648
2011-12-03 71.75 214.13 6167004
2011-12-04 71.87 310.49 8942232
2011-12-05 71.99 261.78 7539246
2011-12-06 72.10 276.08 7951098
2011-12-07 72.21 296.85 8549166
2011-12-08 72.31 288.44 8306964
2011-12-09 72.40 211.87 6101940
2011-12-10 72.22 226.27 6380880
2011-12-11 72.30 233.71 6590598
2011-12-12 72.37 290.87 8202492
2011-12-13 72.43 248.53 7008684
2011-12-14 72.49 240.23 6774486
2011-12-15 72.54 221.03 6233016
2011-12-16 72.59 195.28 5506956
2011-12-17 72.62 134.86 3803106
2011-12-18 72.65 248.10 6996450
2011-12-19 72.68 214.80 6057486
2011-12-20 72.69 140.93 3974148
2011-12-21 72.70 87.69 2472804
2011-12-22 72.71 223.05 6289968
2011-12-23 72.70 288.55 8137176
2011-12-24 72.69 299.47 8445138
2011-12-25 72.40 294.22 8120370
2011-12-26 72.37 292.29 8067186
2011-12-27 72.34 263.66 7277118
2011-12-28 72.30 299.02 8253084
2011-12-29 72.25 295.07 8143818
2011-12-30 72.47 328.96 9276582
2011-12-31 72.40 162.34 4577940
2012-01-01 72.33 290.68 8197224
2012-01-02 72.25 242.85 6848424
2012-01-03 72.17 230.14 6489828
2012-01-04 72.08 290.22 8184252
2012-01-05 71.98 254.83 7186104
2012-01-06 71.88 204.95 5779542
2012-01-07 71.77 179.56 5063502
2012-01-08 71.65 296.82 8370420
2012-01-09 71.80 307.18 8846766
2012-01-10 71.67 314.49 9057384
2012-01-11 71.81 288.00 8467098
2012-01-12 71.67 298.96 8789472
2012-01-13 71.52 313.98 9231030
2012-01-14 71.37 316.31 9299550
2012-01-15 71.21 319.64 9397380
2012-01-16 71.04 302.65 8898042
2012-01-17 71.15 321.95 9658644
2012-01-18 70.97 328.33 9850038
2012-01-19 70.78 306.13 9184020
2012-01-20 70.59 309.75 9292464
2012-01-21 70.40 344.34 10330128
2012-01-22 70.20 336.38 10091376
2012-01-23 69.99 328.63 9858828
2012-01-24 70.07 341.08 10436946
2012-01-25 69.86 337.57 10329492
2012-01-26 69.93 338.72 10567998
2012-01-27 69.70 151.06 4712982
2012-01-28 69.47 357.75 11161728
2012-01-29 69.24 297.00 9266316
2012-01-30 68.99 371.32 11585154
2012-01-31 68.75 252.55 7879680
2012-02-01 68.81 204.80 6512574
2012-02-02 68.55 313.21 9959988
2012-02-03 68.29 385.87 12270702
2012-02-04 68.35 385.10 12477174
2012-02-05 68.08 164.67 5335218
2012-02-06 67.81 386.84 12533742
2012-02-07 67.86 404.46 13347090
2012-02-08 67.58 374.10 12345372
2012-02-09 67.30 403.66 13320768
2012-02-10 67.02 419.04 13828272
2012-02-11 66.73 417.38 13773462
2012-02-12 66.77 419.63 14099532
2012-02-13 66.48 350.11 11763750
2012-02-14 66.18 279.68 9397320
2012-02-15 66.21 383.91 13129830
2012-02-16 65.91 326.72 11173896
2012-02-17 65.61 436.00 14911032
2012-02-18 65.31 441.90 15113034
2012-02-19 65.34 362.33 12609126
2012-02-20 65.03 457.56 15923028
2012-02-21 64.72 450.96 15693564
2012-02-22 64.75 458.99 16248240
2012-02-23 64.44 446.59 15809436
2012-02-24 64.12 442.61 15668274
2012-02-25 64.15 347.77 12519870
2012-02-26 63.83 477.37 17185470
2012-02-27 63.51 408.52 14706702
2012-02-28 63.19 476.03 17136918
2012-02-29 63.23 467.43 17107854
2012-03-01 62.90 473.10 17315520
2012-03-02 62.94 481.22 17901390
2012-03-03 62.61 255.35 9499020
2012-03-04 62.28 253.60 9433866
2012-03-05 61.95 457.27 17010384
2012-03-06 61.63 516.15 19200624
2012-03-07 61.30 494.75 18404790
2012-03-08 61.71 495.76 19037064
2012-03-09 61.39 509.35 19559226
2012-03-10 61.06 504.27 19364154
2012-03-11 60.73 518.26 19901214
2012-03-12 60.40 521.62 20030070
2012-03-13 60.07 530.97 20389122
2012-03-14 60.12 531.32 20721480
2012-03-15 59.79 527.79 20583870
2012-03-16 59.46 539.32 21033666
2012-03-17 59.52 442.14 17508828
2012-03-18 59.20 421.58 16694562
2012-03-19 59.26 551.72 22179150
2012-03-20 58.93 453.43 18227736
2012-03-21 58.61 85.67 3443883
2012-03-22 58.28 255.29 10262700
2012-03-23 57.96 590.89 23753580
2012-03-24 57.64 585.08 23520222
2012-03-25 58.12 581.91 24091272
2012-03-26 57.80 480.10 19875942
2012-03-27 57.48 438.07 18136038
2012-03-28 57.16 369.83 15310764
2012-03-29 56.85 553.03 22895352
2012-03-30 56.53 593.44 24568476
2012-03-31 56.63 593.44 24924672
2012-04-01 56.32 433.95 18225888
2012-04-02 56.01 347.90 14611764
2012-04-03 56.11 243.49 10372632
2012-04-04 55.81 376.72 16048458
2012-04-05 55.50 301.43 12840990
2012-04-06 55.62 281.01 12139494
2012-04-07 55.32 553.37 23905632
2012-04-08 55.02 635.33 27446088
2012-04-09 54.73 619.37 26756682
2012-04-10 54.43 179.35 7747740
2012-04-11 54.14 400.10 17284320
2012-04-12 54.70 328.60 14590044
2012-04-13 54.41 590.32 26210190
2012-04-14 54.13 407.46 18091140
2012-04-15 53.85 512.51 22755582
2012-04-16 53.58 611.41 27146658
2012-04-17 53.30 621.31 27585990
2012-04-18 53.46 376.27 16932162
2012-04-19 53.19 404.74 18213246
2012-04-20 52.93 448.29 20173236
2012-04-21 52.67 393.82 17721750
2012-04-22 52.83 478.25 21808296
2012-04-23 52.58 256.26 11685678
2012-04-24 52.33 492.97 22479366
2012-04-25 52.51 457.10 21117900
2012-04-26 52.26 587.87 27159606
2012-04-27 52.02 57.07 2636458
2012-04-28 51.78 41.55 1919417
2012-04-29 51.55 346.41 16004274
2012-04-30 51.32 419.20 19367088
2012-05-01 51.52 543.78 25448982
2012-05-02 51.30 475.60 22258056
2012-05-03 51.51 481.36 22816626
2012-05-04 51.29 305.44 14477994
2012-05-05 51.08 579.35 27461358
2012-05-06 50.87 431.68 20461560
2012-05-07 50.67 541.71 25677198
2012-05-08 50.47 311.79 14778936
2012-05-09 50.27 489.46 23200416
2012-05-10 50.08 595.95 28248264
2012-05-11 50.33 609.96 29277886
2012-05-12 50.57 417.96 20312862
2012-05-13 50.39 359.44 17468670
2012-05-14 50.21 587.52 28553315
2012-05-15 50.04 574.39 27915132
2012-05-16 49.88 673.39 32726862
2012-05-17 49.71 450.57 21897468
2012-05-18 49.55 374.14 18183132
2012-05-19 49.40 478.14 23237481
2012-05-20 49.25 282.93 13750158
2012-05-21 49.10 271.32 13186284
2012-05-22 49.40 241.78 11895330
2012-05-23 49.69 565.40 28157148
2012-05-24 49.56 486.53 24229386
2012-05-25 49.43 455.41 22679590
2012-05-26 49.31 349.00 17379984
2012-05-27 49.19 306.77 15277056
2012-05-28 49.08 398.48 19844250
2012-05-29 48.97 462.56 23035728
2012-05-30 48.86 452.62 22540302
2012-05-31 48.76 411.22 20478882
2012-06-01 48.67 496.47 24724338
2012-06-02 48.58 369.78 18414937
2012-06-03 48.49 218.76 10894272
2012-06-04 48.85 544.41 27438300
2012-06-05 48.77 657.21 33123456
2012-06-06 48.70 551.41 27790950
2012-06-07 48.63 450.79 22719884
2012-06-08 48.57 434.42 21894864
2012-06-09 48.51 465.12 23442246
2012-06-10 48.46 215.11 10841682
2012-06-11 48.41 381.81 19243359
2012-06-12 48.37 465.43 23457732
2012-06-13 48.33 484.92 24439962
2012-06-14 48.29 610.24 30756096
2012-06-15 48.27 587.44 29607000
2012-06-16 48.24 627.53 31627410
2012-06-17 48.22 497.09 25053450
2012-06-18 48.21 351.98 17739676
2012-06-19 48.20 64.37 3244040
2012-06-20 48.19 497.08 25052778
2012-06-21 48.19 592.67 29870808
2012-06-22 48.20 494.22 24908670
2012-06-23 48.21 569.32 28693644
2012-06-24 48.22 619.19 31207050
2012-06-25 48.24 468.26 23600154
2012-06-26 48.27 424.65 21402126
2012-06-27 48.30 619.47 31221042
2012-06-28 48.33 611.55 30822354
2012-06-29 48.37 636.94 32101842
2012-06-30 48.41 656.89 33107280
2012-07-01 48.46 81.88 4126593
2012-07-02 48.51 650.48 32784384
2012-07-03 48.57 628.69 31686222
2012-07-04 51.89 379.65 16856334
2012-07-05 48.70 246.18 12407565
2012-07-06 48.77 364.92 18392058
2012-07-07 48.41 528.19 26303700
2012-07-08 48.49 617.69 30761166
2012-07-09 48.58 626.78 31213422
2012-07-10 48.67 641.77 31960002
2012-07-11 48.77 560.75 27925290
2012-07-12 48.87 657.22 32729406
2012-07-13 48.97 644.57 32099784
2012-07-14 49.08 330.27 16447590
2012-07-15 49.19 622.30 30990564
2012-07-16 49.31 648.87 32313696
2012-07-17 49.43 658.18 32777166
2012-07-18 49.56 654.78 32608080
2012-07-19 49.69 591.08 29435550
2012-07-20 49.39 551.98 27157182
2012-07-21 49.10 532.87 25897422
2012-07-22 49.24 556.52 27046818
2012-07-23 49.39 661.71 32159016
2012-07-24 49.54 596.27 28978548
2012-07-25 49.70 459.05 22309690
2012-07-26 49.86 538.55 26173680
2012-07-27 50.03 356.59 17330042
2012-07-28 50.20 553.32 26891442
2012-07-29 50.37 518.83 25215234
2012-07-30 50.55 496.67 24137922
2012-07-31 50.30 611.35 29345022
2012-08-01 50.05 661.25 31343142
2012-08-02 50.24 649.33 30778044
2012-08-03 50.43 453.97 21518064
2012-08-04 50.63 434.71 20605308
2012-08-05 50.83 363.19 17215068
2012-08-06 51.04 584.51 27705582
2012-08-07 51.25 612.14 29015538
2012-08-08 51.46 610.18 28922436
2012-08-09 51.25 618.89 28964094
2012-08-10 51.47 622.74 29144286
2012-08-11 51.26 460.12 21257412
2012-08-12 51.49 550.01 25410606
2012-08-13 51.72 487.06 22502316
2012-08-14 51.95 497.65 22991388
2012-08-15 52.19 593.78 27432438
2012-08-16 52.43 609.81 28173336
2012-08-17 52.25 599.71 27346944
2012-08-18 52.49 583.92 26626956
2012-08-19 52.74 486.81 22198368
2012-08-20 53.00 359.25 16381662
2012-08-21 53.25 455.44 20768190
2012-08-22 53.09 561.40 25263030
2012-08-23 52.92 479.05 21269700
2012-08-24 53.19 545.65 24226998
2012-08-25 53.46 421.72 18724194
2012-08-26 53.73 614.76 27295344
2012-08-27 54.00 571.33 25367196
2012-08-28 54.28 411.11 18253350
2012-08-29 54.56 364.21 16170870
2012-08-30 54.42 194.77 8530925
2012-08-31 54.28 570.57 24648546
2012-09-01 54.57 517.72 22365486
2012-09-02 54.86 275.97 11921934
2012-09-03 55.15 456.93 19739490
2012-09-04 55.45 442.11 19098990
2012-09-05 55.33 372.19 15855474
2012-09-06 55.62 346.11 14744340
2012-09-07 55.92 401.34 17097270
2012-09-08 56.22 226.81 9662298
2012-09-09 56.52 354.33 15094444
2012-09-10 56.43 403.69 16955136
2012-09-11 56.32 336.68 13938588
2012-09-12 56.63 292.51 12109980
2012-09-13 56.94 487.81 20195220
2012-09-14 57.25 561.02 23226108
2012-09-15 57.56 555.38 22992606
2012-09-16 57.48 544.97 22234596
2012-09-17 57.79 436.14 17794482
2012-09-18 58.11 293.24 11964001
2012-09-19 58.42 519.70 21203892
2012-09-20 58.35 538.11 21631908
2012-09-21 58.67 444.94 17886450
2012-09-22 58.59 482.75 19116966
2012-09-23 58.91 426.54 16890888
2012-09-24 59.23 375.86 14883942
2012-09-25 59.56 434.09 17190078
2012-09-26 59.88 64.57 2557155
2012-09-27 59.82 452.49 17646972
2012-09-28 60.15 190.10 7414056
2012-09-29 60.08 54.70 2100472
2012-09-30 60.41 240.96 9252966
2012-10-01 60.73 488.88 18772950
2012-10-02 61.06 495.37 19022316
2012-10-03 61.01 495.68 18736872
2012-10-04 61.33 485.13 18337782
2012-10-05 61.66 487.03 18409554
2012-10-06 61.98 452.91 17119818
2012-10-07 62.30 247.32 9348798
2012-10-08 62.26 407.78 15169410
2012-10-09 62.21 456.82 16719744
2012-10-10 62.53 297.92 10903830
2012-10-11 62.86 242.27 8867130
2012-10-12 63.18 267.52 9791280
2012-10-13 63.50 449.34 16446006
2012-10-14 63.81 235.53 8620278
2012-10-15 63.78 309.92 11157148
2012-10-16 63.74 353.03 12497190
2012-10-17 64.05 395.69 14007528
2012-10-18 64.36 94.80 3355860
2012-10-19 64.68 19.17 678582
2012-10-20 64.98 23.73 840095
2012-10-21 64.95 91.18 3173172
2012-10-22 65.25 211.93 7375062
2012-10-23 65.56 288.90 10053744
2012-10-24 65.52 378.92 12959178
2012-10-25 65.82 106.60 3645756
2012-10-26 66.12 110.89 3792318
2012-10-27 66.08 298.06 10014936
2012-10-28 66.37 409.68 13765200
2012-10-29 66.66 402.31 13517646
2012-10-30 66.95 313.38 10529478
2012-10-31 66.91 266.21 8785026
2012-11-01 67.19 352.11 11619636
2012-11-02 67.47 341.94 11283966
2012-11-03 67.42 188.37 6103026
2012-11-04 67.69 37.79 1224333
2012-11-05 67.96 336.11 10890114
2012-11-06 68.22 341.33 11059032
2012-11-07 68.48 362.76 11753478
2012-11-08 68.43 288.52 9174804
2012-11-09 68.68 163.27 5191914
2012-11-10 68.93 99.19 3154165
2012-11-11 68.87 183.93 5738634
2012-11-12 69.11 356.80 11132184
2012-11-13 69.35 236.02 7363950
2012-11-14 69.58 333.02 10390302
2012-11-15 69.51 235.48 7205730
2012-11-16 69.73 326.14 9979986
2012-11-17 69.95 131.48 4023270
2012-11-18 70.16 123.38 3775542
2012-11-19 70.37 338.08 10345182
2012-11-20 70.57 314.69 9629628
2012-11-21 70.48 149.15 4474446
2012-11-22 70.38 165.77 4873566
2012-11-23 70.57 317.09 9322368
2012-11-24 70.75 266.26 7827918
2012-11-25 70.93 120.25 3535458
2012-11-26 71.10 32.42 953269
2012-11-27 71.26 147.81 4345698
2012-11-28 71.42 147.40 4333458
2012-11-29 71.57 182.33 5360628
2012-11-30 71.44 211.81 6100260
2012-12-01 71.58 313.78 9036768
2012-12-02 71.71 195.34 5625864
2012-12-03 71.84 222.10 6396462
2012-12-04 71.96 146.18 4209876
2012-12-05 72.08 187.09 5388096
2012-12-06 72.18 303.48 8740152
2012-12-07 72.28 237.56 6841620
2012-12-08 72.38 293.37 8448924
2012-12-09 72.47 294.80 8490198
2012-12-10 72.28 294.91 8316324
2012-12-11 72.35 303.55 8560236
2012-12-12 72.42 281.00 7924326
2012-12-13 72.48 114.17 3219702
2012-12-14 72.53 102.06 2878110
2012-12-15 72.58 192.83 5437938
2012-12-16 72.62 256.04 7220364
2012-12-17 72.65 253.64 7152738
2012-12-18 72.67 283.87 8005236
2012-12-19 72.69 137.06 3865128
2012-12-20 72.70 173.52 4893150
2012-12-21 72.71 152.45 4299144
2012-12-22 72.70 195.75 5520204
2012-12-23 72.69 285.72 8057322
2012-12-24 72.41 268.02 7397460
2012-12-25 72.38 180.69 4987110
2012-12-26 72.35 299.99 8279610
2012-12-27 72.31 274.87 7586490
2012-12-28 72.26 260.69 7195116
2012-12-29 72.48 301.63 8505924
2012-12-30 72.42 305.23 8607498
2012-12-31 72.35 251.47 7091532
2013-01-01 72.27 157.95 4454262
2013-01-02 72.19 301.94 8514732
2013-01-03 72.10 303.01 8544972
2013-01-04 72.01 217.88 6144270
2013-01-05 71.90 316.69 8930634
2013-01-06 71.79 311.15 8774304
2013-01-07 71.68 279.77 7889466
